msa,Covid_payment_mean,ownership_FEDERAL_mean,ownership_HOSPITAL DISTRICT OR AUTHORITY_mean,ownership_LOCAL_mean,ownership_OTHER (SPECIFY)_mean,ownership_PHYSICIAN OWNERSHIP_mean,ownership_PRIVATE (FOR PROFIT)_mean,ownership_PRIVATE (NOT FOR PROFIT)_mean,ownership_STATE_mean,ownership_TRIBAL_mean,urban_rural_URBAN_mean,teaching_YES_mean,beds_grp_100-199_mean,beds_grp_200-299_mean,beds_grp_300-399_mean,beds_grp_400-499_mean,beds_grp_500+_mean,Covid_payment_count,ownership_FEDERAL_count,ownership_HOSPITAL DISTRICT OR AUTHORITY_count,ownership_LOCAL_count,ownership_OTHER (SPECIFY)_count,ownership_PHYSICIAN OWNERSHIP_count,ownership_PRIVATE (FOR PROFIT)_count,ownership_PRIVATE (NOT FOR PROFIT)_count,ownership_STATE_count,ownership_TRIBAL_count,urban_rural_URBAN_count,teaching_YES_count,beds_grp_100-199_count,beds_grp_200-299_count,beds_grp_300-399_count,beds_grp_400-499_count,beds_grp_500+_count,Covid_payment_exists,ownership_FEDERAL_exists,ownership_HOSPITAL DISTRICT OR AUTHORITY_exists,ownership_LOCAL_exists,ownership_OTHER (SPECIFY)_exists,ownership_PHYSICIAN OWNERSHIP_exists,ownership_PRIVATE (FOR PROFIT)_exists,ownership_PRIVATE (NOT FOR PROFIT)_exists,ownership_STATE_exists,ownership_TRIBAL_exists,urban_rural_URBAN_exists,teaching_YES_exists,beds_grp_100-199_exists,beds_grp_200-299_exists,beds_grp_300-399_exists,beds_grp_400-499_exists,beds_grp_500+_exists,Covid_payment_median,ownership_FEDERAL_median,ownership_HOSPITAL DISTRICT OR AUTHORITY_median,ownership_LOCAL_median,ownership_OTHER (SPECIFY)_median,ownership_PHYSICIAN OWNERSHIP_median,ownership_PRIVATE (FOR PROFIT)_median,ownership_PRIVATE (NOT FOR PROFIT)_median,ownership_STATE_median,ownership_TRIBAL_median,urban_rural_URBAN_median,teaching_YES_median,beds_grp_100-199_median,beds_grp_200-299_median,beds_grp_300-399_median,beds_grp_400-499_median,beds_grp_500+_median,Covid_payment_mode,ownership_FEDERAL_mode,ownership_HOSPITAL DISTRICT OR AUTHORITY_mode,ownership_LOCAL_mode,ownership_OTHER (SPECIFY)_mode,ownership_PHYSICIAN OWNERSHIP_mode,ownership_PRIVATE (FOR PROFIT)_mode,ownership_PRIVATE (NOT FOR PROFIT)_mode,ownership_STATE_mode,ownership_TRIBAL_mode,urban_rural_URBAN_mode,teaching_YES_mode,beds_grp_100-199_mode,beds_grp_200-299_mode,beds_grp_300-399_mode,beds_grp_400-499_mode,beds_grp_500+_mode
20260,1495833.3333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17950000.0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20500,1638888.888888889,0.0,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,1.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14750000.0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20524,5981650.511428571,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26821553.58,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
20740,1235714.2857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,1.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8650000.0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20940,1925000.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11550000.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20994,3780000.0,0.0,0.0,0.1,0.2,0.0,0.0,0.4,0.1,0.0,1.0,0.3,0.2,0.3,0.1,0.0,0.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19400000.0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21140,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0
21300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0
21340,713043.4782608695,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.7391304347826086,0.13043478260869565,0.0,0.0,1.0,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.08695652173913043,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,10850000.0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21420,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.25,0.5,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
21500,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21660,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21780,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0,1.0,0.125,0.0,0.25,0.0,0.125,0.125,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22020,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0
22140,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
22180,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22220,746153.8461538461,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,1.0,0.38461538461538464,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6750000.0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22380,4600142.2025,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17050568.81,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22420,7774031.4028571425,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20146766.39,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22500,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22520,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.4,0.8,0.0,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22540,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22660,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.2,0.4,0.2,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22744,2889890.508,0.0,0.32,0.0,0.0,0.0,0.52,0.12,0.0,0.0,1.0,0.28,0.12,0.32,0.16,0.12,0.16,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,32079642.04,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22900,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23020,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23060,1543750.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,1.0,0.25,0.25,0.0,0.125,0.0,0.125,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12350000.0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23104,940195.0272413793,0.0,0.05172413793103448,0.0,0.034482758620689655,0.034482758620689655,0.43103448275862066,0.3275862068965517,0.017241379310344827,0.0,1.0,0.10344827586206896,0.05172413793103448,0.08620689655172414,0.034482758620689655,0.05172413793103448,0.05172413793103448,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,54531311.58,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23420,0.0,0.0,0.25,0.125,0.0625,0.0,0.1875,0.3125,0.0,0.0,1.0,0.5,0.125,0.0625,0.0625,0.0625,0.0625,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0.0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
23460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
23540,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
23580,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0
23844,843377.750952381,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.42857142857142855,0.2857142857142857,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17710932.77,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24020,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0
24220,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
24260,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24300,5903644.256666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17710932.77,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24340,0.0,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.0,0.35714285714285715,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0.0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
